,auroc_in_hotspot,auprc_in_hotspot,auroc_ex_hotspot,auprc_ex_hotspot,auroc_in_pcorr,auprc_in_pcorr,auroc_ex_pcorr,auprc_ex_pcorr,auroc_in_scorr,auprc_in_scorr,auroc_ex_scorr,auprc_ex_scorr,auroc_in_celcomen,auprc_in_celcomen,auroc_ex_celcomen,auprc_ex_celcomen,gen_func,adj_func,ex_in_same
0,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.7916666666666666,0.45833333333333337,0.6432208994708994,0.45833333333333337,0.6432208994708994,0.41666666666666663,0.6269510582010582,0.41666666666666663,0.6269510582010582,0.5416666666666667,0.6699404761904761,0.375,0.6102843915343915,gen_dense_selfzero,adj_negispos,same_true
1,0.875,0.975,0.875,0.975,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,gen_dense_selfzero,adj_negispos,same_true
2,0.5416666666666666,0.5736111111111111,0.5416666666666666,0.5736111111111111,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.3333333333333333,0.5985449735449735,0.41666666666666663,0.6269510582010582,gen_dense_selfzero,adj_negispos,same_true
3,0.8095238095238095,0.9333333333333331,0.8095238095238095,0.9333333333333331,0.4285714285714286,0.6956916099773243,0.4285714285714286,0.6956916099773243,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.4285714285714286,0.6956916099773243,gen_dense_selfzero,adj_negispos,same_true
4,0.46875,0.7916666666666666,0.46875,0.7916666666666666,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.59375,0.8512400793650794,gen_dense_selfzero,adj_negispos,same_true
0,0.625,0.7680555555555555,0.3125,0.75,0.375,0.6152116402116402,0.5625,0.8876984126984127,0.41666666666666663,0.6314814814814815,0.5,0.8719246031746032,0.3333333333333333,0.5985449735449735,0.875,0.9685019841269842,gen_dense_selfzero,adj_negispos,same_false
1,0.875,0.975,0.6666666666666667,0.8333333333333333,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,gen_dense_selfzero,adj_negispos,same_false
2,0.4583333333333333,0.5194444444444444,0.35714285714285715,0.5809523809523809,0.25,0.5751322751322752,0.5,0.7742346938775511,0.25,0.5751322751322752,0.45238095238095244,0.7539965986394558,0.5,0.6545634920634921,0.45238095238095244,0.7610544217687074,gen_dense_selfzero,adj_negispos,same_false
3,0.7142857142857144,0.875,0.4583333333333333,0.5194444444444444,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.380952380952381,0.6841836734693877,0.3333333333333333,0.6033068783068783,gen_dense_selfzero,adj_negispos,same_false
4,0.59375,0.8802083333333334,0.5555555555555556,0.9407407407407409,0.53125,0.839608134920635,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.5555555555555556,0.9430776014109348,gen_dense_selfzero,adj_negispos,same_false
0,0.78,0.8133333333333332,0.78,0.8133333333333332,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.27999999999999997,0.43999999999999995,0.23999999999999996,0.4283333333333333,gen_dense_selfzero,adj_negiszero,same_true
1,1.0,1.0,1.0,1.0,0.16666666666666669,0.05,0.16666666666666669,0.05,0.1111111111111111,0.05,0.1111111111111111,0.05,0.16666666666666669,0.05,0.2222222222222222,0.05,gen_dense_selfzero,adj_negiszero,same_true
2,0.16666666666666669,0.05,0.16666666666666669,0.05,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,gen_dense_selfzero,adj_negiszero,same_true
3,0.7380952380952381,0.7722222222222221,0.7380952380952381,0.7722222222222221,0.35714285714285715,0.36388888888888893,0.35714285714285715,0.36388888888888893,0.40476190476190477,0.3813492063492063,0.40476190476190477,0.3813492063492063,0.30952380952380953,0.3559523809523809,0.5,0.41428571428571426,gen_dense_selfzero,adj_negiszero,same_true
4,0.52,0.6066666666666667,0.52,0.6066666666666667,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.4800000000000001,0.5900000000000001,0.5,0.5971428571428572,gen_dense_selfzero,adj_negiszero,same_true
0,0.74,0.7849999999999999,0.42,0.5666666666666667,0.3,0.42500000000000004,0.7000000000000002,0.775,0.3,0.42500000000000004,0.7000000000000002,0.775,0.21999999999999997,0.40499999999999997,0.62,0.7250000000000001,gen_dense_selfzero,adj_negiszero,same_false
1,1.0,1.0,0.9047619047619047,0.8500000000000001,0.16666666666666669,0.05,0.07142857142857145,0.15,0.16666666666666669,0.05,0.07142857142857145,0.15,0.1111111111111111,0.05,0.14285714285714285,0.15,gen_dense_selfzero,adj_negiszero,same_false
2,0.16666666666666669,0.05,0.5208333333333334,0.36875,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,gen_dense_selfzero,adj_negiszero,same_false
3,0.6904761904761905,0.6333333333333333,0.53125,0.21666666666666667,0.5,0.41428571428571426,0.46875,0.39821428571428574,0.5238095238095238,0.4222222222222222,0.5,0.4041666666666667,0.40476190476190477,0.3813492063492063,0.46875,0.39821428571428574,gen_dense_selfzero,adj_negiszero,same_false
4,0.6000000000000001,0.71,0.5833333333333333,0.6833333333333333,0.56,0.6242857142857143,0.625,0.6160714285714286,0.6000000000000001,0.6438095238095238,0.625,0.6160714285714286,0.43999999999999995,0.5700000000000001,0.625,0.6035714285714286,gen_dense_selfzero,adj_negiszero,same_false
0,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.7916666666666666,0.45833333333333337,0.6432208994708994,0.45833333333333337,0.6432208994708994,0.41666666666666663,0.6269510582010582,0.41666666666666663,0.6269510582010582,0.5416666666666667,0.6699404761904761,0.375,0.6102843915343915,gen_dense_selfone,adj_negispos,same_true
1,0.875,0.975,0.875,0.975,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,gen_dense_selfone,adj_negispos,same_true
2,0.5416666666666666,0.5736111111111111,0.5416666666666666,0.5736111111111111,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.3333333333333333,0.5985449735449735,0.41666666666666663,0.6269510582010582,gen_dense_selfone,adj_negispos,same_true
3,0.8095238095238095,0.9333333333333331,0.8095238095238095,0.9333333333333331,0.4285714285714286,0.6956916099773243,0.4285714285714286,0.6956916099773243,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.4285714285714286,0.6956916099773243,gen_dense_selfone,adj_negispos,same_true
4,0.46875,0.7916666666666666,0.46875,0.7916666666666666,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.59375,0.8512400793650794,gen_dense_selfone,adj_negispos,same_true
0,0.625,0.7680555555555555,0.3125,0.75,0.375,0.6152116402116402,0.5625,0.8876984126984127,0.41666666666666663,0.6314814814814815,0.5,0.8719246031746032,0.3333333333333333,0.5985449735449735,0.875,0.9685019841269842,gen_dense_selfone,adj_negispos,same_false
1,0.875,0.975,0.6666666666666667,0.8333333333333333,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,gen_dense_selfone,adj_negispos,same_false
2,0.4583333333333333,0.5194444444444444,0.35714285714285715,0.5809523809523809,0.25,0.5751322751322752,0.5,0.7742346938775511,0.25,0.5751322751322752,0.45238095238095244,0.7539965986394558,0.5,0.6545634920634921,0.45238095238095244,0.7610544217687074,gen_dense_selfone,adj_negispos,same_false
3,0.7142857142857144,0.875,0.4583333333333333,0.5194444444444444,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.380952380952381,0.6841836734693877,0.3333333333333333,0.6033068783068783,gen_dense_selfone,adj_negispos,same_false
4,0.59375,0.8802083333333334,0.5555555555555556,0.9407407407407409,0.53125,0.839608134920635,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.5555555555555556,0.9430776014109348,gen_dense_selfone,adj_negispos,same_false
0,0.78,0.8133333333333332,0.78,0.8133333333333332,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.27999999999999997,0.43999999999999995,0.23999999999999996,0.4283333333333333,gen_dense_selfone,adj_negiszero,same_true
1,1.0,1.0,1.0,1.0,0.16666666666666669,0.05,0.16666666666666669,0.05,0.1111111111111111,0.05,0.1111111111111111,0.05,0.16666666666666669,0.05,0.2222222222222222,0.05,gen_dense_selfone,adj_negiszero,same_true
2,0.16666666666666669,0.05,0.16666666666666669,0.05,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,gen_dense_selfone,adj_negiszero,same_true
3,0.7380952380952381,0.7722222222222221,0.7380952380952381,0.7722222222222221,0.35714285714285715,0.36388888888888893,0.35714285714285715,0.36388888888888893,0.40476190476190477,0.3813492063492063,0.40476190476190477,0.3813492063492063,0.30952380952380953,0.3559523809523809,0.5,0.41428571428571426,gen_dense_selfone,adj_negiszero,same_true
4,0.52,0.6066666666666667,0.52,0.6066666666666667,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.4800000000000001,0.5900000000000001,0.5,0.5971428571428572,gen_dense_selfone,adj_negiszero,same_true
0,0.74,0.7849999999999999,0.42,0.5666666666666667,0.3,0.42500000000000004,0.7000000000000002,0.775,0.3,0.42500000000000004,0.7000000000000002,0.775,0.21999999999999997,0.40499999999999997,0.62,0.7250000000000001,gen_dense_selfone,adj_negiszero,same_false
1,1.0,1.0,0.9047619047619047,0.8500000000000001,0.16666666666666669,0.05,0.07142857142857145,0.15,0.16666666666666669,0.05,0.07142857142857145,0.15,0.1111111111111111,0.05,0.14285714285714285,0.15,gen_dense_selfone,adj_negiszero,same_false
2,0.16666666666666669,0.05,0.5208333333333334,0.36875,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,gen_dense_selfone,adj_negiszero,same_false
3,0.6904761904761905,0.6333333333333333,0.53125,0.21666666666666667,0.5,0.41428571428571426,0.46875,0.39821428571428574,0.5238095238095238,0.4222222222222222,0.5,0.4041666666666667,0.40476190476190477,0.3813492063492063,0.46875,0.39821428571428574,gen_dense_selfone,adj_negiszero,same_false
4,0.6000000000000001,0.71,0.5833333333333333,0.6833333333333333,0.56,0.6242857142857143,0.625,0.6160714285714286,0.6000000000000001,0.6438095238095238,0.625,0.6160714285714286,0.43999999999999995,0.5700000000000001,0.625,0.6035714285714286,gen_dense_selfone,adj_negiszero,same_false
0,0.6666666666666666,0.7916666666666666,0.6666666666666666,0.7916666666666666,0.45833333333333337,0.6432208994708994,0.45833333333333337,0.6432208994708994,0.41666666666666663,0.6269510582010582,0.41666666666666663,0.6269510582010582,0.5416666666666667,0.6699404761904761,0.375,0.6102843915343915,gen_dense_selfextra,adj_negispos,same_true
1,0.875,0.975,0.875,0.975,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,0.125,0.7073412698412699,gen_dense_selfextra,adj_negispos,same_true
2,0.5416666666666666,0.5736111111111111,0.5416666666666666,0.5736111111111111,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.29166666666666663,0.5866402116402116,0.3333333333333333,0.5985449735449735,0.41666666666666663,0.6269510582010582,gen_dense_selfextra,adj_negispos,same_true
3,0.8095238095238095,0.9333333333333331,0.8095238095238095,0.9333333333333331,0.4285714285714286,0.6956916099773243,0.4285714285714286,0.6956916099773243,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.4285714285714286,0.6956916099773243,gen_dense_selfextra,adj_negispos,same_true
4,0.46875,0.7916666666666666,0.46875,0.7916666666666666,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.59375,0.8512400793650794,gen_dense_selfextra,adj_negispos,same_true
0,0.625,0.7680555555555555,0.3125,0.75,0.375,0.6152116402116402,0.5625,0.8876984126984127,0.41666666666666663,0.6314814814814815,0.5,0.8719246031746032,0.3333333333333333,0.5985449735449735,0.875,0.9685019841269842,gen_dense_selfextra,adj_negispos,same_false
1,0.875,0.975,0.6666666666666667,0.8333333333333333,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,0.125,0.7073412698412699,0.33333333333333337,0.6718537414965986,gen_dense_selfextra,adj_negispos,same_false
2,0.4583333333333333,0.5194444444444444,0.35714285714285715,0.5809523809523809,0.25,0.5751322751322752,0.5,0.7742346938775511,0.25,0.5751322751322752,0.45238095238095244,0.7539965986394558,0.5,0.6545634920634921,0.45238095238095244,0.7610544217687074,gen_dense_selfextra,adj_negispos,same_false
3,0.7142857142857144,0.875,0.4583333333333333,0.5194444444444444,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.4285714285714286,0.6956916099773243,0.29166666666666663,0.5866402116402116,0.380952380952381,0.6841836734693877,0.3333333333333333,0.6033068783068783,gen_dense_selfextra,adj_negispos,same_false
4,0.59375,0.8802083333333334,0.5555555555555556,0.9407407407407409,0.53125,0.839608134920635,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.7777777777777778,0.9751543209876543,0.59375,0.8512400793650794,0.5555555555555556,0.9430776014109348,gen_dense_selfextra,adj_negispos,same_false
0,0.78,0.8133333333333332,0.78,0.8133333333333332,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.33999999999999997,0.46,0.27999999999999997,0.43999999999999995,0.23999999999999996,0.4283333333333333,gen_dense_selfextra,adj_negiszero,same_true
1,1.0,1.0,1.0,1.0,0.16666666666666669,0.05,0.16666666666666669,0.05,0.1111111111111111,0.05,0.1111111111111111,0.05,0.16666666666666669,0.05,0.2222222222222222,0.05,gen_dense_selfextra,adj_negiszero,same_true
2,0.16666666666666669,0.05,0.16666666666666669,0.05,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,gen_dense_selfextra,adj_negiszero,same_true
3,0.7380952380952381,0.7722222222222221,0.7380952380952381,0.7722222222222221,0.35714285714285715,0.36388888888888893,0.35714285714285715,0.36388888888888893,0.40476190476190477,0.3813492063492063,0.40476190476190477,0.3813492063492063,0.30952380952380953,0.3559523809523809,0.5,0.41428571428571426,gen_dense_selfextra,adj_negiszero,same_true
4,0.52,0.6066666666666667,0.52,0.6066666666666667,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.4800000000000001,0.5900000000000001,0.5,0.5971428571428572,gen_dense_selfextra,adj_negiszero,same_true
0,0.74,0.7849999999999999,0.42,0.5666666666666667,0.3,0.42500000000000004,0.7000000000000002,0.775,0.3,0.42500000000000004,0.7000000000000002,0.775,0.21999999999999997,0.40499999999999997,0.62,0.7250000000000001,gen_dense_selfextra,adj_negiszero,same_false
1,1.0,1.0,0.9047619047619047,0.8500000000000001,0.16666666666666669,0.05,0.07142857142857145,0.15,0.16666666666666669,0.05,0.07142857142857145,0.15,0.1111111111111111,0.05,0.14285714285714285,0.15,gen_dense_selfextra,adj_negiszero,same_false
2,0.16666666666666669,0.05,0.5208333333333334,0.36875,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,0.8333333333333334,0.625,0.4375,0.4375,gen_dense_selfextra,adj_negiszero,same_false
3,0.6904761904761905,0.6333333333333333,0.53125,0.21666666666666667,0.5,0.41428571428571426,0.46875,0.39821428571428574,0.5238095238095238,0.4222222222222222,0.5,0.4041666666666667,0.40476190476190477,0.3813492063492063,0.46875,0.39821428571428574,gen_dense_selfextra,adj_negiszero,same_false
4,0.6000000000000001,0.71,0.5833333333333333,0.6833333333333333,0.56,0.6242857142857143,0.625,0.6160714285714286,0.6000000000000001,0.6438095238095238,0.625,0.6160714285714286,0.43999999999999995,0.5700000000000001,0.625,0.6035714285714286,gen_dense_selfextra,adj_negiszero,same_false
0,0.71875,0.93125,0.71875,0.93125,0.46875,0.8268353174603174,0.46875,0.8268353174603174,0.53125,0.839608134920635,0.53125,0.839608134920635,0.59375,0.8512400793650794,0.53125,0.839608134920635,gen_posonly_binary_any,adj_negispos,same_true
1,0.5952380952380952,0.8321428571428571,0.5952380952380952,0.8321428571428571,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.5952380952380952,0.7980725623582767,0.3571428571428572,0.7268707482993197,gen_posonly_binary_any,adj_negispos,same_true
2,0.48000000000000004,0.4433333333333333,0.48000000000000004,0.4433333333333333,0.48,0.5884126984126985,0.48,0.5884126984126985,0.52,0.6084126984126985,0.52,0.6084126984126985,0.52,0.6026984126984127,0.56,0.6311111111111112,gen_posonly_binary_any,adj_negispos,same_true
3,0.52,0.5933333333333333,0.52,0.5933333333333333,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.6,0.6367857142857143,0.44,0.5773015873015873,gen_posonly_binary_any,adj_negispos,same_true
4,0.44000000000000006,0.5549999999999999,0.44000000000000006,0.5549999999999999,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.44,0.5863888888888888,0.48,0.5884126984126985,gen_posonly_binary_any,adj_negispos,same_true
0,0.71875,0.93125,0.19047619047619047,0.18333333333333335,0.34375,0.7969246031746031,0.7619047619047619,0.65,0.34375,0.7969246031746031,0.7619047619047619,0.65,0.40625,0.8126984126984127,0.5714285714285714,0.587037037037037,gen_posonly_binary_any,adj_negispos,same_false
1,0.6428571428571428,0.8642857142857141,0.29166666666666663,0.28125,0.40476190476190477,0.7408163265306122,0.7500000000000001,0.6708333333333334,0.40476190476190477,0.7408163265306122,0.7500000000000001,0.6708333333333334,0.6904761904761905,0.8322562358276644,0.5416666666666667,0.5791666666666666,gen_posonly_binary_any,adj_negispos,same_false
2,0.48000000000000004,0.4433333333333333,0.5714285714285715,0.6666666666666666,0.44,0.5863888888888888,0.2857142857142857,0.6586734693877551,0.44,0.5863888888888888,0.2857142857142857,0.6586734693877551,0.44,0.5746031746031747,0.33333333333333337,0.6718537414965986,gen_posonly_binary_any,adj_negispos,same_false
3,0.52,0.5933333333333333,0.8,0.6266666666666667,0.32,0.5424603174603175,0.11999999999999997,0.32591269841269843,0.32,0.5424603174603175,0.19999999999999996,0.347936507936508,0.56,0.6226984126984128,0.19999999999999996,0.347936507936508,gen_posonly_binary_any,adj_negispos,same_false
4,0.36000000000000004,0.3883333333333333,0.6200000000000001,0.52,0.44,0.5863888888888888,0.3,0.45638888888888884,0.44,0.5863888888888888,0.3,0.45638888888888884,0.52,0.6026984126984127,0.21999999999999997,0.4309126984126984,gen_posonly_binary_any,adj_negispos,same_false
0,0.71875,0.93125,0.71875,0.93125,0.4375,0.8125,0.4375,0.8125,0.4375,0.8125,0.4375,0.8125,0.46875,0.825,0.5,0.8333333333333334,gen_posonly_binary_any,adj_negiszero,same_true
1,0.5952380952380952,0.8321428571428571,0.5952380952380952,0.8321428571428571,0.5476190476190477,0.7892857142857143,0.5476190476190477,0.7892857142857143,0.5476190476190477,0.7892857142857143,0.5476190476190477,0.7892857142857143,0.5476190476190477,0.7892857142857143,0.5952380952380952,0.8071428571428572,gen_posonly_binary_any,adj_negiszero,same_true
2,0.48000000000000004,0.4433333333333333,0.48000000000000004,0.4433333333333333,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.4800000000000001,0.5900000000000001,gen_posonly_binary_any,adj_negiszero,same_true
3,0.52,0.5933333333333333,0.52,0.5933333333333333,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.5,0.6000000000000001,0.44,0.5757142857142857,0.4800000000000001,0.5900000000000001,gen_posonly_binary_any,adj_negiszero,same_true
4,0.44000000000000006,0.5549999999999999,0.44000000000000006,0.5549999999999999,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.56,0.6300000000000001,0.54,0.6171428571428572,gen_posonly_binary_any,adj_negiszero,same_true
0,0.71875,0.93125,0.19047619047619047,0.18333333333333335,0.46875,0.825,0.6666666666666665,0.6166666666666667,0.53125,0.8398809523809524,0.619047619047619,0.5976190476190476,0.5,0.8333333333333334,0.6428571428571428,0.6055555555555556,gen_posonly_binary_any,adj_negiszero,same_false
1,0.6428571428571428,0.8642857142857141,0.29166666666666663,0.28125,0.5476190476190477,0.7892857142857143,0.5833333333333334,0.6,0.5476190476190477,0.7892857142857143,0.5833333333333334,0.6,0.5952380952380952,0.8071428571428572,0.6041666666666667,0.6,gen_posonly_binary_any,adj_negiszero,same_false
2,0.48000000000000004,0.4433333333333333,0.5714285714285715,0.6666666666666666,0.56,0.6300000000000001,0.33333333333333337,0.6642857142857141,0.56,0.6300000000000001,0.33333333333333337,0.6642857142857141,0.56,0.6300000000000001,0.35714285714285715,0.6761904761904761,gen_posonly_binary_any,adj_negiszero,same_false
3,0.52,0.5933333333333333,0.8,0.6266666666666667,0.5,0.6000000000000001,0.09999999999999998,0.25,0.5,0.6000000000000001,0.09999999999999998,0.25,0.4800000000000001,0.5900000000000001,0.13999999999999996,0.3233333333333333,gen_posonly_binary_any,adj_negiszero,same_false
4,0.36000000000000004,0.3883333333333333,0.6200000000000001,0.52,0.52,0.6042857142857143,0.26,0.4402380952380952,0.52,0.6042857142857143,0.26,0.4402380952380952,0.56,0.6300000000000001,0.36,0.47285714285714286,gen_posonly_binary_any,adj_negiszero,same_false
0,0.71875,0.93125,0.71875,0.93125,0.40625,0.8126984126984127,0.40625,0.8126984126984127,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.34375,0.7969246031746031,0.46875,0.8268353174603174,gen_posonly_binary_any,adj_asis,same_true
1,0.5952380952380952,0.8321428571428571,0.5952380952380952,0.8321428571428571,0.6904761904761905,0.8322562358276644,0.6904761904761905,0.8322562358276644,0.6904761904761905,0.8322562358276644,0.6904761904761905,0.8322562358276644,0.5,0.7663265306122449,0.7380952380952381,0.8468537414965986,gen_posonly_binary_any,adj_asis,same_true
2,0.48000000000000004,0.4433333333333333,0.48000000000000004,0.4433333333333333,0.56,0.6226984126984128,0.56,0.6226984126984128,0.52,0.6115873015873017,0.52,0.6115873015873017,0.56,0.6226984126984128,0.4,0.5663888888888888,gen_posonly_binary_any,adj_asis,same_true
3,0.52,0.5933333333333333,0.52,0.5933333333333333,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.4,0.5663888888888888,0.4800000000000001,0.5915873015873017,gen_posonly_binary_any,adj_asis,same_true
4,0.44000000000000006,0.5549999999999999,0.44000000000000006,0.5549999999999999,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.56,0.6311111111111112,0.56,0.6226984126984128,gen_posonly_binary_any,adj_asis,same_true
0,0.71875,0.93125,0.19047619047619047,0.18333333333333335,0.53125,0.839608134920635,0.6190476190476191,0.5972222222222222,0.53125,0.839608134920635,0.6190476190476191,0.5972222222222222,0.46875,0.8268353174603174,0.7142857142857143,0.626984126984127,gen_posonly_binary_any,adj_asis,same_false
1,0.6428571428571428,0.8642857142857141,0.29166666666666663,0.28125,0.6904761904761905,0.8322562358276644,0.4166666666666667,0.5395833333333333,0.6904761904761905,0.8322562358276644,0.4166666666666667,0.5395833333333333,0.45238095238095244,0.7610544217687074,0.5833333333333333,0.5899305555555556,gen_posonly_binary_any,adj_asis,same_false
2,0.48000000000000004,0.4433333333333333,0.5714285714285715,0.6666666666666666,0.56,0.6311111111111112,0.33333333333333337,0.6718537414965986,0.56,0.6311111111111112,0.33333333333333337,0.6718537414965986,0.6,0.6367857142857143,0.2857142857142857,0.6586734693877551,gen_posonly_binary_any,adj_asis,same_false
3,0.52,0.5933333333333333,0.8,0.6266666666666667,0.6799999999999999,0.6747619047619048,0.07999999999999999,0.3157936507936508,0.6799999999999999,0.6747619047619048,0.0,0.30436507936507934,0.4,0.5663888888888888,0.07999999999999999,0.3157936507936508,gen_posonly_binary_any,adj_asis,same_false
4,0.36000000000000004,0.3883333333333333,0.6200000000000001,0.52,0.4800000000000001,0.5915873015873017,0.21999999999999997,0.4309126984126984,0.4800000000000001,0.5915873015873017,0.21999999999999997,0.4309126984126984,0.52,0.6084126984126985,0.38,0.4784126984126984,gen_posonly_binary_any,adj_asis,same_false
0,0.71875,0.93125,0.71875,0.93125,0.46875,0.8268353174603174,0.46875,0.8268353174603174,0.53125,0.839608134920635,0.53125,0.839608134920635,0.59375,0.8512400793650794,0.53125,0.839608134920635,gen_posonly_binary_selfzero,adj_negispos,same_true
1,0.5952380952380952,0.8321428571428571,0.5952380952380952,0.8321428571428571,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.40476190476190477,0.7408163265306122,0.5952380952380952,0.7980725623582767,0.3571428571428572,0.7268707482993197,gen_posonly_binary_selfzero,adj_negispos,same_true
2,0.48000000000000004,0.4433333333333333,0.48000000000000004,0.4433333333333333,0.48,0.5884126984126985,0.48,0.5884126984126985,0.52,0.6084126984126985,0.52,0.6084126984126985,0.52,0.6026984126984127,0.56,0.6311111111111112,gen_posonly_binary_selfzero,adj_negispos,same_true
3,0.52,0.5933333333333333,0.52,0.5933333333333333,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.64,0.6563095238095238,0.6,0.6367857142857143,0.44,0.5773015873015873,gen_posonly_binary_selfzero,adj_negispos,same_true
4,0.44000000000000006,0.5549999999999999,0.44000000000000006,0.5549999999999999,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.36,0.5525793650793651,0.44,0.5863888888888888,0.48,0.5884126984126985,gen_posonly_binary_selfzero,adj_negispos,same_true
0,0.71875,0.93125,0.19047619047619047,0.18333333333333335,0.34375,0.7969246031746031,0.7619047619047619,0.65,0.34375,0.7969246031746031,0.7619047619047619,0.65,0.40625,0.8126984126984127,0.5714285714285714,0.587037037037037,gen_posonly_binary_selfzero,adj_negispos,same_false
